y,comp-1,comp-2,label
11,-0.5853123,-12.582074,GECCO(Genetic Evolutionary Computation)
11,4.463321,-15.141147,GECCO(Genetic Evolutionary Computation)
11,-0.07603293,-15.616254,GECCO(Genetic Evolutionary Computation)
11,0.65449923,-8.462997,GECCO(Genetic Evolutionary Computation)
11,1.3168604,-11.89319,GECCO(Genetic Evolutionary Computation)
11,2.9941273,-15.097195,GECCO(Genetic Evolutionary Computation)
11,0.5941029,-15.111969,GECCO(Genetic Evolutionary Computation)
11,-1.0879183,-13.943351,GECCO(Genetic Evolutionary Computation)
11,-2.7922592,-13.320246,GECCO(Genetic Evolutionary Computation)
11,-1.6544795,-13.982767,GECCO(Genetic Evolutionary Computation)
11,1.3948013,-14.174894,GECCO(Genetic Evolutionary Computation)
11,-0.9390217,-17.044756,GECCO(Genetic Evolutionary Computation)
11,-1.200094,-12.690777,GECCO(Genetic Evolutionary Computation)
11,2.0987732,-11.168642,GECCO(Genetic Evolutionary Computation)
11,-3.5441613,-8.753787,GECCO(Genetic Evolutionary Computation)
11,5.812932,-16.060131,GECCO(Genetic Evolutionary Computation)
11,4.7165084,-10.987116,GECCO(Genetic Evolutionary Computation)
11,-11.159417,-11.382187,GECCO(Genetic Evolutionary Computation)
11,-8.746706,-24.464857,GECCO(Genetic Evolutionary Computation)
11,4.717128,-12.950243,GECCO(Genetic Evolutionary Computation)
11,1.3244147,-10.819787,GECCO(Genetic Evolutionary Computation)
11,5.9433117,-12.255772,GECCO(Genetic Evolutionary Computation)
11,-2.1669245,-10.135001,GECCO(Genetic Evolutionary Computation)
11,4.2260156,-8.496814,GECCO(Genetic Evolutionary Computation)
11,-1.2732161,-16.7206,GECCO(Genetic Evolutionary Computation)
11,-0.8825842,-9.42366,GECCO(Genetic Evolutionary Computation)
11,-40.46518,2.0785031,GECCO(Genetic Evolutionary Computation)
11,-0.82074845,-8.066656,GECCO(Genetic Evolutionary Computation)
11,0.6056535,-16.19868,GECCO(Genetic Evolutionary Computation)
11,5.5600414,-10.795078,GECCO(Genetic Evolutionary Computation)
11,-3.3291,-8.638011,GECCO(Genetic Evolutionary Computation)
11,-1.3304185,-10.736014,GECCO(Genetic Evolutionary Computation)
11,-4.828252,-20.690239,GECCO(Genetic Evolutionary Computation)
11,-1.3307313,-9.602218,GECCO(Genetic Evolutionary Computation)
11,-5.7013917,-10.209518,GECCO(Genetic Evolutionary Computation)
11,-3.3631392,-26.296959,GECCO(Genetic Evolutionary Computation)
11,-4.1485863,-12.0352125,GECCO(Genetic Evolutionary Computation)
11,-6.3958793,-10.768267,GECCO(Genetic Evolutionary Computation)
11,-2.87906,-9.506538,GECCO(Genetic Evolutionary Computation)
11,-0.8015276,-7.8587613,GECCO(Genetic Evolutionary Computation)
11,1.3230498,-13.236498,GECCO(Genetic Evolutionary Computation)
11,-4.6330824,-23.994242,GECCO(Genetic Evolutionary Computation)
11,-0.012151567,-9.262525,GECCO(Genetic Evolutionary Computation)
11,5.4356623,-15.713797,GECCO(Genetic Evolutionary Computation)
11,-2.3334754,-13.186356,GECCO(Genetic Evolutionary Computation)
11,4.6209135,-16.19706,GECCO(Genetic Evolutionary Computation)
11,8.388853,-7.5951037,GECCO(Genetic Evolutionary Computation)
11,0.090277515,-13.700067,GECCO(Genetic Evolutionary Computation)
11,0.59344417,-11.306914,GECCO(Genetic Evolutionary Computation)
11,-0.40794778,-17.541492,GECCO(Genetic Evolutionary Computation)
11,-4.810675,-25.367685,GECCO(Genetic Evolutionary Computation)
11,29.191813,-0.3145707,GECCO(Genetic Evolutionary Computation)
11,0.45437256,-9.021591,GECCO(Genetic Evolutionary Computation)
11,-2.105789,-10.81242,GECCO(Genetic Evolutionary Computation)
11,5.788128,2.6109178,GECCO(Genetic Evolutionary Computation)
11,5.042566,-16.281208,GECCO(Genetic Evolutionary Computation)
11,3.056893,-10.885337,GECCO(Genetic Evolutionary Computation)
11,3.3729968,-11.962628,GECCO(Genetic Evolutionary Computation)
11,-33.838726,17.23241,GECCO(Genetic Evolutionary Computation)
11,3.3822627,-9.484804,GECCO(Genetic Evolutionary Computation)
11,5.790606,-10.986469,GECCO(Genetic Evolutionary Computation)
11,-6.611328,-8.092432,GECCO(Genetic Evolutionary Computation)
11,-1.3177994,-12.745576,GECCO(Genetic Evolutionary Computation)
11,-1.4368038,-13.775123,GECCO(Genetic Evolutionary Computation)
11,-3.2799952,-12.901033,GECCO(Genetic Evolutionary Computation)
11,-11.345679,-25.401335,GECCO(Genetic Evolutionary Computation)
11,3.932233,-12.196319,GECCO(Genetic Evolutionary Computation)
11,-2.7633796,-13.824698,GECCO(Genetic Evolutionary Computation)
11,-3.75314,-12.839588,GECCO(Genetic Evolutionary Computation)
11,4.9485965,-10.034515,GECCO(Genetic Evolutionary Computation)
11,5.2143435,-8.670552,GECCO(Genetic Evolutionary Computation)
11,-3.2468202,-13.340464,GECCO(Genetic Evolutionary Computation)
11,1.0311297,-13.4577465,GECCO(Genetic Evolutionary Computation)
11,1.7063897,-22.443947,GECCO(Genetic Evolutionary Computation)
11,4.128293,-16.60055,GECCO(Genetic Evolutionary Computation)
11,-2.6053884,-10.339553,GECCO(Genetic Evolutionary Computation)
11,-3.171916,-12.164983,GECCO(Genetic Evolutionary Computation)
11,-0.08016637,3.701087,GECCO(Genetic Evolutionary Computation)
11,-0.70260674,-10.96701,GECCO(Genetic Evolutionary Computation)
11,-0.47247815,-16.051298,GECCO(Genetic Evolutionary Computation)
11,5.530962,-16.6607,GECCO(Genetic Evolutionary Computation)
11,1.0180163,-16.72538,GECCO(Genetic Evolutionary Computation)
11,-3.6139703,-11.956264,GECCO(Genetic Evolutionary Computation)
11,-7.1293426,-14.688521,GECCO(Genetic Evolutionary Computation)
11,4.684878,-15.356786,GECCO(Genetic Evolutionary Computation)
11,5.996064,-11.679575,GECCO(Genetic Evolutionary Computation)
11,1.5445831,-16.533499,GECCO(Genetic Evolutionary Computation)
11,0.88329506,-14.033746,GECCO(Genetic Evolutionary Computation)
11,1.39111,-14.835224,GECCO(Genetic Evolutionary Computation)
11,-3.7294457,-11.581041,GECCO(Genetic Evolutionary Computation)
11,2.4323113,-0.18199825,GECCO(Genetic Evolutionary Computation)
11,4.3634033,-15.636881,GECCO(Genetic Evolutionary Computation)
11,0.0011510616,-13.568597,GECCO(Genetic Evolutionary Computation)
11,4.0399766,-16.289455,GECCO(Genetic Evolutionary Computation)
11,1.9717487,-11.0974245,GECCO(Genetic Evolutionary Computation)
11,-1.3582511,-17.620163,GECCO(Genetic Evolutionary Computation)
11,-4.7770042,-23.598463,GECCO(Genetic Evolutionary Computation)
11,5.252297,-15.92379,GECCO(Genetic Evolutionary Computation)
11,4.531527,-15.75137,GECCO(Genetic Evolutionary Computation)
11,2.0397034,-12.629,GECCO(Genetic Evolutionary Computation)
11,2.928006,-15.865359,GECCO(Genetic Evolutionary Computation)
11,2.2815535,-11.312019,GECCO(Genetic Evolutionary Computation)
11,-10.563613,-13.420502,GECCO(Genetic Evolutionary Computation)
11,0.28690264,-10.512989,GECCO(Genetic Evolutionary Computation)
11,-4.774184,-8.320378,GECCO(Genetic Evolutionary Computation)
11,1.3194294,-13.420758,GECCO(Genetic Evolutionary Computation)
11,-3.742715,-17.072453,GECCO(Genetic Evolutionary Computation)
11,-4.153971,-12.177421,GECCO(Genetic Evolutionary Computation)
11,5.6173406,-16.181993,GECCO(Genetic Evolutionary Computation)
11,29.641607,-7.927841,GECCO(Genetic Evolutionary Computation)
11,-2.411059,-8.282228,GECCO(Genetic Evolutionary Computation)
11,4.558696,-15.569579,GECCO(Genetic Evolutionary Computation)
11,-5.0595584,-11.410005,GECCO(Genetic Evolutionary Computation)
11,1.5128877,-1.5727034,GECCO(Genetic Evolutionary Computation)
11,-3.6357746,-11.249719,GECCO(Genetic Evolutionary Computation)
11,3.8892498,-14.56409,GECCO(Genetic Evolutionary Computation)
11,5.577931,-16.269796,GECCO(Genetic Evolutionary Computation)
11,-5.871179,-19.578568,GECCO(Genetic Evolutionary Computation)
11,0.8725344,-11.480632,GECCO(Genetic Evolutionary Computation)
11,3.0913973,-10.311285,GECCO(Genetic Evolutionary Computation)
11,2.3543847,-12.754273,GECCO(Genetic Evolutionary Computation)
11,-4.016947,-7.8814497,GECCO(Genetic Evolutionary Computation)
11,1.7076764,-12.801462,GECCO(Genetic Evolutionary Computation)
11,-1.2163428,-15.308811,GECCO(Genetic Evolutionary Computation)
11,-0.26905057,-10.500615,GECCO(Genetic Evolutionary Computation)
11,5.4362636,0.37107357,GECCO(Genetic Evolutionary Computation)
11,-4.5004206,-10.914634,GECCO(Genetic Evolutionary Computation)
11,-2.4886098,-37.147533,GECCO(Genetic Evolutionary Computation)
11,4.020067,-15.717017,GECCO(Genetic Evolutionary Computation)
11,0.7570759,-11.146069,GECCO(Genetic Evolutionary Computation)
11,4.757656,-10.871785,GECCO(Genetic Evolutionary Computation)
11,-2.7528467,-8.117617,GECCO(Genetic Evolutionary Computation)
11,1.7783439,-13.320519,GECCO(Genetic Evolutionary Computation)
11,12.785376,-19.457249,GECCO(Genetic Evolutionary Computation)
11,3.916823,-11.906906,GECCO(Genetic Evolutionary Computation)
11,4.3084087,-15.827407,GECCO(Genetic Evolutionary Computation)
11,0.1643104,-14.400872,GECCO(Genetic Evolutionary Computation)
11,0.40797555,-11.504102,GECCO(Genetic Evolutionary Computation)
11,5.615276,-10.985703,GECCO(Genetic Evolutionary Computation)
11,-5.57937,7.163173,GECCO(Genetic Evolutionary Computation)
11,0.39075896,-12.875695,GECCO(Genetic Evolutionary Computation)
11,-8.140955,-14.598184,GECCO(Genetic Evolutionary Computation)
11,-2.9334664,-11.076738,GECCO(Genetic Evolutionary Computation)
11,2.1724458,-8.824162,GECCO(Genetic Evolutionary Computation)
11,1.4388971,-10.777625,GECCO(Genetic Evolutionary Computation)
11,-0.46624097,-11.7689705,GECCO(Genetic Evolutionary Computation)
11,23.809828,3.4540381,GECCO(Genetic Evolutionary Computation)
11,-1.722085,-10.931338,GECCO(Genetic Evolutionary Computation)
11,9.127647,-15.37064,GECCO(Genetic Evolutionary Computation)
11,3.9265957,-12.28267,GECCO(Genetic Evolutionary Computation)
11,4.4539695,-10.293511,GECCO(Genetic Evolutionary Computation)
11,1.2663233,-9.991,GECCO(Genetic Evolutionary Computation)
11,-2.8463793,-9.979782,GECCO(Genetic Evolutionary Computation)
11,0.9026525,-11.480367,GECCO(Genetic Evolutionary Computation)
11,2.3871417,-12.299799,GECCO(Genetic Evolutionary Computation)
11,2.9326773,-8.484918,GECCO(Genetic Evolutionary Computation)
11,-1.8441978,-11.016023,GECCO(Genetic Evolutionary Computation)
11,2.3832335,-12.57314,GECCO(Genetic Evolutionary Computation)
11,2.56837,-15.686015,GECCO(Genetic Evolutionary Computation)
11,-0.304907,-16.306316,GECCO(Genetic Evolutionary Computation)
11,9.148093,-16.619097,GECCO(Genetic Evolutionary Computation)
11,-3.0358055,-13.965613,GECCO(Genetic Evolutionary Computation)
11,-3.7326884,-8.463062,GECCO(Genetic Evolutionary Computation)
11,3.983755,-11.642218,GECCO(Genetic Evolutionary Computation)
11,4.9539957,-16.08708,GECCO(Genetic Evolutionary Computation)
11,-3.5840256,-12.020216,GECCO(Genetic Evolutionary Computation)
11,3.1056147,-11.36,GECCO(Genetic Evolutionary Computation)
11,-7.1103745,-14.887271,GECCO(Genetic Evolutionary Computation)
11,-0.08764806,-11.863337,GECCO(Genetic Evolutionary Computation)
11,1.6042476,-11.024636,GECCO(Genetic Evolutionary Computation)
11,-2.1160657,-10.842381,GECCO(Genetic Evolutionary Computation)
11,0.7185976,-14.055269,GECCO(Genetic Evolutionary Computation)
11,-2.4849403,-10.4661455,GECCO(Genetic Evolutionary Computation)
11,-2.4181082,-14.2411375,GECCO(Genetic Evolutionary Computation)
11,5.013969,-16.254889,GECCO(Genetic Evolutionary Computation)
11,2.2852356,-10.554849,GECCO(Genetic Evolutionary Computation)
11,-6.0738616,-11.258478,GECCO(Genetic Evolutionary Computation)
11,3.4525363,-11.811855,GECCO(Genetic Evolutionary Computation)
11,-1.5722176,-12.615757,GECCO(Genetic Evolutionary Computation)
11,-2.0879734,9.74783,GECCO(Genetic Evolutionary Computation)
11,-10.826818,26.72379,GECCO(Genetic Evolutionary Computation)
11,-7.184984,1.1079843,GECCO(Genetic Evolutionary Computation)
11,-4.6239095,-13.63662,GECCO(Genetic Evolutionary Computation)
11,1.0045668,-1.1576605,GECCO(Genetic Evolutionary Computation)
11,1.1081933,-13.501951,GECCO(Genetic Evolutionary Computation)
11,-7.03094,-18.934942,GECCO(Genetic Evolutionary Computation)
11,5.7174654,-14.37728,GECCO(Genetic Evolutionary Computation)
11,-0.33433264,-16.052433,GECCO(Genetic Evolutionary Computation)
11,-1.5207057,-13.894144,GECCO(Genetic Evolutionary Computation)
11,3.2369664,-19.179672,GECCO(Genetic Evolutionary Computation)
11,26.151604,-7.640794,GECCO(Genetic Evolutionary Computation)
11,-3.5203967,-12.828224,GECCO(Genetic Evolutionary Computation)
11,-2.0263836,-16.75628,GECCO(Genetic Evolutionary Computation)
11,-4.0587487,-14.821201,GECCO(Genetic Evolutionary Computation)
11,1.7631832,-14.484882,GECCO(Genetic Evolutionary Computation)
11,-6.4931927,-13.222993,GECCO(Genetic Evolutionary Computation)
11,-1.2063346,-13.001477,GECCO(Genetic Evolutionary Computation)
11,-0.2733631,-10.352575,GECCO(Genetic Evolutionary Computation)
11,6.523158,-12.908989,GECCO(Genetic Evolutionary Computation)
11,-5.1082172,-8.545112,GECCO(Genetic Evolutionary Computation)
11,-2.682188,-18.023117,GECCO(Genetic Evolutionary Computation)
11,-6.814299,-13.378521,GECCO(Genetic Evolutionary Computation)
11,4.0770006,-13.985731,GECCO(Genetic Evolutionary Computation)
11,1.5625253,-16.78306,GECCO(Genetic Evolutionary Computation)
11,2.1183789,-23.804462,GECCO(Genetic Evolutionary Computation)
11,-10.741081,-24.531263,GECCO(Genetic Evolutionary Computation)
11,1.7223284,-14.626867,GECCO(Genetic Evolutionary Computation)
11,4.307441,-15.921316,GECCO(Genetic Evolutionary Computation)
11,-1.3948306,-11.059926,GECCO(Genetic Evolutionary Computation)
11,-4.3931804,-11.469175,GECCO(Genetic Evolutionary Computation)
11,-1.741054,-13.643092,GECCO(Genetic Evolutionary Computation)
11,-1.5121154,-13.11466,GECCO(Genetic Evolutionary Computation)
11,26.045242,5.522775,GECCO(Genetic Evolutionary Computation)
11,3.5435123,-9.689136,GECCO(Genetic Evolutionary Computation)
11,-1.0458685,-9.050454,GECCO(Genetic Evolutionary Computation)
11,-3.4543111,-12.859111,GECCO(Genetic Evolutionary Computation)
11,3.772854,-16.081873,GECCO(Genetic Evolutionary Computation)
11,-1.3983575,-8.489949,GECCO(Genetic Evolutionary Computation)
11,3.501745,-15.092775,GECCO(Genetic Evolutionary Computation)
11,-2.88692,-36.324276,GECCO(Genetic Evolutionary Computation)
11,-2.7302172,-13.916921,GECCO(Genetic Evolutionary Computation)
11,-6.5186443,-23.450735,GECCO(Genetic Evolutionary Computation)
11,4.959567,-2.760004,GECCO(Genetic Evolutionary Computation)
11,4.5354567,-10.977394,GECCO(Genetic Evolutionary Computation)
11,-3.5562408,-12.640881,GECCO(Genetic Evolutionary Computation)
11,10.005077,-13.174601,GECCO(Genetic Evolutionary Computation)
11,-0.37990284,-7.8758097,GECCO(Genetic Evolutionary Computation)
11,-1.4433248,-17.764471,GECCO(Genetic Evolutionary Computation)
11,-2.697916,-9.164468,GECCO(Genetic Evolutionary Computation)
11,0.62370205,-9.097357,GECCO(Genetic Evolutionary Computation)
11,0.8734806,-16.426308,GECCO(Genetic Evolutionary Computation)
11,-2.8686364,-15.313484,GECCO(Genetic Evolutionary Computation)
11,26.463514,13.420213,GECCO(Genetic Evolutionary Computation)
11,-1.6822501,-12.643485,GECCO(Genetic Evolutionary Computation)
11,3.325084,-15.707045,GECCO(Genetic Evolutionary Computation)
11,1.2480855,-12.138451,GECCO(Genetic Evolutionary Computation)
11,-0.4445697,-12.436663,GECCO(Genetic Evolutionary Computation)
11,5.8344765,-23.130424,GECCO(Genetic Evolutionary Computation)
11,-3.7701342,-11.367086,GECCO(Genetic Evolutionary Computation)
11,-1.7077745,-15.399107,GECCO(Genetic Evolutionary Computation)
11,-6.667627,-16.977491,GECCO(Genetic Evolutionary Computation)
11,-4.3076234,-19.981485,GECCO(Genetic Evolutionary Computation)
11,3.5010362,-12.409007,GECCO(Genetic Evolutionary Computation)
11,0.08527176,-13.721683,GECCO(Genetic Evolutionary Computation)
11,-0.004839206,-14.59723,GECCO(Genetic Evolutionary Computation)
11,-0.6915319,-17.768919,GECCO(Genetic Evolutionary Computation)
11,-5.763078,-26.418337,GECCO(Genetic Evolutionary Computation)
11,-0.19579358,-12.6120205,GECCO(Genetic Evolutionary Computation)
11,-1.7732531,-9.569575,GECCO(Genetic Evolutionary Computation)
11,-2.129003,-9.345837,GECCO(Genetic Evolutionary Computation)
11,5.488034,-9.773214,GECCO(Genetic Evolutionary Computation)
11,-3.5050874,-10.657679,GECCO(Genetic Evolutionary Computation)
11,3.839152,-12.989229,GECCO(Genetic Evolutionary Computation)
11,-1.8955169,-14.192619,GECCO(Genetic Evolutionary Computation)
11,-6.3965015,-26.387934,GECCO(Genetic Evolutionary Computation)
11,-1.3723112,-11.237114,GECCO(Genetic Evolutionary Computation)
11,3.9403718,-14.726762,GECCO(Genetic Evolutionary Computation)
11,-2.1190777,-10.994537,GECCO(Genetic Evolutionary Computation)
11,7.152123,-14.401028,GECCO(Genetic Evolutionary Computation)
11,1.2112007,-10.053902,GECCO(Genetic Evolutionary Computation)
11,0.32690188,-16.347223,GECCO(Genetic Evolutionary Computation)
11,3.2882833,-11.7053585,GECCO(Genetic Evolutionary Computation)
11,-3.2757154,-13.349011,GECCO(Genetic Evolutionary Computation)
11,3.2562249,-14.662267,GECCO(Genetic Evolutionary Computation)
11,-2.6611485,-12.321726,GECCO(Genetic Evolutionary Computation)
11,-1.3505119,-11.954152,GECCO(Genetic Evolutionary Computation)
11,18.957687,4.0514545,GECCO(Genetic Evolutionary Computation)
11,0.6908388,-8.18298,GECCO(Genetic Evolutionary Computation)
11,8.967033,-3.367109,GECCO(Genetic Evolutionary Computation)
11,-1.2744738,-11.454154,GECCO(Genetic Evolutionary Computation)
11,-2.3911328,-8.4251995,GECCO(Genetic Evolutionary Computation)
11,-2.2855797,-10.163075,GECCO(Genetic Evolutionary Computation)
11,4.823217,-16.314444,GECCO(Genetic Evolutionary Computation)
11,-1.2553693,-11.277525,GECCO(Genetic Evolutionary Computation)
11,2.8895204,-11.234861,GECCO(Genetic Evolutionary Computation)
11,-0.91211045,-17.004454,GECCO(Genetic Evolutionary Computation)
11,-1.4764907,-14.208866,GECCO(Genetic Evolutionary Computation)
11,5.3963017,-21.20924,GECCO(Genetic Evolutionary Computation)
11,1.3727758,-8.861222,GECCO(Genetic Evolutionary Computation)
11,-1.396607,-16.95207,GECCO(Genetic Evolutionary Computation)
11,-3.2844687,-13.255097,GECCO(Genetic Evolutionary Computation)
11,8.312037,-17.720575,GECCO(Genetic Evolutionary Computation)
11,6.334838,-14.296631,GECCO(Genetic Evolutionary Computation)
11,-2.8169503,-13.899005,GECCO(Genetic Evolutionary Computation)
11,-4.2776933,-10.134828,GECCO(Genetic Evolutionary Computation)
11,-3.520433,-12.703572,GECCO(Genetic Evolutionary Computation)
11,-4.743526,-11.569108,GECCO(Genetic Evolutionary Computation)
11,-4.1259584,-12.74611,GECCO(Genetic Evolutionary Computation)
11,4.137223,-14.455194,GECCO(Genetic Evolutionary Computation)
11,1.7829285,-16.96795,GECCO(Genetic Evolutionary Computation)
11,9.120611,-13.542388,GECCO(Genetic Evolutionary Computation)
11,-2.1737123,-8.968495,GECCO(Genetic Evolutionary Computation)
11,-1.7306705,-18.131636,GECCO(Genetic Evolutionary Computation)
11,-3.3232346,-11.253452,GECCO(Genetic Evolutionary Computation)
11,-1.0853548,-14.945254,GECCO(Genetic Evolutionary Computation)
11,25.722641,-7.016773,GECCO(Genetic Evolutionary Computation)
11,4.2373977,-15.50383,GECCO(Genetic Evolutionary Computation)
11,5.191263,-13.195638,GECCO(Genetic Evolutionary Computation)
11,-1.4261448,-17.740429,GECCO(Genetic Evolutionary Computation)
11,1.456909,-17.522749,GECCO(Genetic Evolutionary Computation)
11,-1.2040792,-13.683723,GECCO(Genetic Evolutionary Computation)
11,-9.765334,-13.821216,GECCO(Genetic Evolutionary Computation)
11,1.3586946,-16.808456,GECCO(Genetic Evolutionary Computation)
11,6.7053723,-19.564392,GECCO(Genetic Evolutionary Computation)
11,5.342194,-11.910408,GECCO(Genetic Evolutionary Computation)
11,-3.2466397,-9.367702,GECCO(Genetic Evolutionary Computation)
11,-2.1265461,-11.316993,GECCO(Genetic Evolutionary Computation)
11,12.151226,-15.740626,GECCO(Genetic Evolutionary Computation)
11,-3.3845026,10.656944,GECCO(Genetic Evolutionary Computation)
11,-1.3762281,-11.029272,GECCO(Genetic Evolutionary Computation)
11,-3.3460658,-10.599846,GECCO(Genetic Evolutionary Computation)
11,0.30932662,-13.310425,GECCO(Genetic Evolutionary Computation)
11,5.755252,-16.084778,GECCO(Genetic Evolutionary Computation)
11,-36.541573,1.6265999,GECCO(Genetic Evolutionary Computation)
11,0.99493915,-12.924497,GECCO(Genetic Evolutionary Computation)
11,-4.3605804,-11.022155,GECCO(Genetic Evolutionary Computation)
11,-0.20248552,-11.019505,GECCO(Genetic Evolutionary Computation)
11,1.6663858,-11.027381,GECCO(Genetic Evolutionary Computation)
11,-5.8662634,-15.2558775,GECCO(Genetic Evolutionary Computation)
11,-2.9662673,-9.6835165,GECCO(Genetic Evolutionary Computation)
11,-0.362749,6.3214927,GECCO(Genetic Evolutionary Computation)
11,6.680234,-19.928734,GECCO(Genetic Evolutionary Computation)
11,0.80796146,-14.786562,GECCO(Genetic Evolutionary Computation)
11,-2.592545,-15.516486,GECCO(Genetic Evolutionary Computation)
11,2.2286081,-12.08568,GECCO(Genetic Evolutionary Computation)
11,-3.381249,-14.254698,GECCO(Genetic Evolutionary Computation)
11,3.1064541,-9.132722,GECCO(Genetic Evolutionary Computation)
11,-3.5011513,-11.373099,GECCO(Genetic Evolutionary Computation)
11,-1.3369956,-16.253593,GECCO(Genetic Evolutionary Computation)
11,10.028778,-10.086878,GECCO(Genetic Evolutionary Computation)
11,-1.2150804,-14.426479,GECCO(Genetic Evolutionary Computation)
11,9.177386,-13.443073,GECCO(Genetic Evolutionary Computation)
11,-3.564318,-11.783609,GECCO(Genetic Evolutionary Computation)
11,0.42926654,-16.076849,GECCO(Genetic Evolutionary Computation)
11,6.5012426,-15.243534,GECCO(Genetic Evolutionary Computation)
11,-0.95779043,-16.002645,GECCO(Genetic Evolutionary Computation)
11,-4.7742615,-38.367672,GECCO(Genetic Evolutionary Computation)
11,-1.2551811,-9.789377,GECCO(Genetic Evolutionary Computation)
11,-13.779388,-34.99856,GECCO(Genetic Evolutionary Computation)
11,-0.22811776,-14.644347,GECCO(Genetic Evolutionary Computation)
11,1.0613331,-11.709104,GECCO(Genetic Evolutionary Computation)
11,0.7395088,-16.334137,GECCO(Genetic Evolutionary Computation)
11,6.3307595,-25.758936,GECCO(Genetic Evolutionary Computation)
11,-19.038904,8.516002,GECCO(Genetic Evolutionary Computation)
11,-3.6669838,-11.308107,GECCO(Genetic Evolutionary Computation)
11,2.6392212,-10.9209,GECCO(Genetic Evolutionary Computation)
11,1.5260884,-14.93628,GECCO(Genetic Evolutionary Computation)
11,4.224711,-15.819938,GECCO(Genetic Evolutionary Computation)
11,2.2216952,-20.843845,GECCO(Genetic Evolutionary Computation)
11,0.42608294,-15.421077,GECCO(Genetic Evolutionary Computation)
11,6.57324,-13.875785,GECCO(Genetic Evolutionary Computation)
11,2.2222562,-11.656885,GECCO(Genetic Evolutionary Computation)
11,0.42729074,-13.185327,GECCO(Genetic Evolutionary Computation)
11,-0.8486627,-14.030269,GECCO(Genetic Evolutionary Computation)
11,3.6255257,-12.000635,GECCO(Genetic Evolutionary Computation)
11,2.0962598,-8.860793,GECCO(Genetic Evolutionary Computation)
11,0.8997047,-1.0229199,GECCO(Genetic Evolutionary Computation)
11,3.0903134,-14.612992,GECCO(Genetic Evolutionary Computation)
11,0.21405041,-16.136862,GECCO(Genetic Evolutionary Computation)
11,3.4493887,-14.06577,GECCO(Genetic Evolutionary Computation)
11,3.2309923,-14.97619,GECCO(Genetic Evolutionary Computation)
11,8.387028,-12.610844,GECCO(Genetic Evolutionary Computation)
11,24.769117,2.299625,GECCO(Genetic Evolutionary Computation)
11,3.382588,-9.274843,GECCO(Genetic Evolutionary Computation)
11,-17.503397,-7.3710575,GECCO(Genetic Evolutionary Computation)
11,4.486368,-14.938661,GECCO(Genetic Evolutionary Computation)
11,0.1202051,-16.442837,GECCO(Genetic Evolutionary Computation)
11,4.2736945,-12.023169,GECCO(Genetic Evolutionary Computation)
11,-1.224339,-15.276367,GECCO(Genetic Evolutionary Computation)
11,-1.0397565,-9.574696,GECCO(Genetic Evolutionary Computation)
11,4.2607274,-12.734704,GECCO(Genetic Evolutionary Computation)
11,24.86826,9.280084,GECCO(Genetic Evolutionary Computation)
11,1.6288275,-13.212904,GECCO(Genetic Evolutionary Computation)
11,6.9721045,14.388315,GECCO(Genetic Evolutionary Computation)
11,-2.5574102,-9.1432295,GECCO(Genetic Evolutionary Computation)
11,-1.520746,-12.012167,GECCO(Genetic Evolutionary Computation)
11,-4.8455486,-12.22609,GECCO(Genetic Evolutionary Computation)
11,2.8631575,-11.241909,GECCO(Genetic Evolutionary Computation)
11,-7.911325,-13.9913435,GECCO(Genetic Evolutionary Computation)
11,8.20423,-26.83127,GECCO(Genetic Evolutionary Computation)
11,-3.675587,-13.561523,GECCO(Genetic Evolutionary Computation)
11,-0.9652064,-16.552689,GECCO(Genetic Evolutionary Computation)
11,-4.5927215,-11.617664,GECCO(Genetic Evolutionary Computation)
11,0.3854074,-9.438297,GECCO(Genetic Evolutionary Computation)
11,1.0450978,-13.515447,GECCO(Genetic Evolutionary Computation)
11,-2.90391,-9.698321,GECCO(Genetic Evolutionary Computation)
11,-11.913386,-12.347098,GECCO(Genetic Evolutionary Computation)
11,-1.0427039,-15.632802,GECCO(Genetic Evolutionary Computation)
11,4.144048,-8.493097,GECCO(Genetic Evolutionary Computation)
11,-1.7634751,-8.609403,GECCO(Genetic Evolutionary Computation)
11,0.3486274,-7.536134,GECCO(Genetic Evolutionary Computation)
11,-0.9837501,-11.163192,GECCO(Genetic Evolutionary Computation)
11,-0.01732883,-15.14718,GECCO(Genetic Evolutionary Computation)
11,1.4972618,-10.775542,GECCO(Genetic Evolutionary Computation)
11,4.560533,-17.857563,GECCO(Genetic Evolutionary Computation)
11,3.2234502,-14.760712,GECCO(Genetic Evolutionary Computation)
11,0.5087855,-13.351396,GECCO(Genetic Evolutionary Computation)
11,-4.5515175,-14.273425,GECCO(Genetic Evolutionary Computation)
11,-0.79119116,-10.792837,GECCO(Genetic Evolutionary Computation)
11,1.896979,-10.018327,GECCO(Genetic Evolutionary Computation)
11,0.20810045,-16.68338,GECCO(Genetic Evolutionary Computation)
11,-3.0364447,-27.448168,GECCO(Genetic Evolutionary Computation)
11,-3.563908,-12.185783,GECCO(Genetic Evolutionary Computation)
11,3.8538096,-13.192232,GECCO(Genetic Evolutionary Computation)
11,-0.10801625,-14.2522335,GECCO(Genetic Evolutionary Computation)
11,4.9738226,-9.531544,GECCO(Genetic Evolutionary Computation)
11,-0.6368828,-12.134974,GECCO(Genetic Evolutionary Computation)
11,-1.3205128,-9.713798,GECCO(Genetic Evolutionary Computation)
